Country_name,3_letter_code,population,area_sq_km,population_density,population_urban,gdp_per_capita_usd,GDP_2022,date,Total_confirmed_cases,Total_new_deceased,Total_new_vaccinations,New_persons_fully_vaccinated,Investment_in_vaccines,Total_tested,school_closing,workplace_closing,cancel_public_events,restrictions_on_gatherings
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-19,3091,11,1350,1539,0,41808,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-20,3470,3,1498,1935,0,43939,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-21,3456,9,1612,1993,0,45182,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-22,3207,8,2962,4076,0,28212,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-23,993,14,828,479,0,20661,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-24,2850,18,557,335,0,56232,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-25,4746,22,1671,1915,0,51631,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-26,4981,20,1720,1575,0,48969,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-27,4587,23,1666,1686,0,49731,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-28,5142,18,2154,2005,0,48013,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-29,4036,16,2779,3503,0,29411,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-30,1856,11,652,400,0,21348,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-10-31,2287,31,1051,263,0,20764,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-01,5361,36,65,17,0,65884,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-02,6713,34,2021,1988,0,58434,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-03,6805,20,1670,1482,0,54848,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-04,6502,39,1945,1668,0,55713,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-05,5338,24,3320,2788,0,33282,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-06,3015,40,1781,474,0,30867,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-07,4958,45,2534,541,0,67406,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-08,7055,53,2092,1276,0,61884,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-09,6546,38,2856,1317,0,61478,1,1,1,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-10,6843,41,3448,1317,0,62414,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-11,7244,39,4216,1606,0,64444,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-12,5804,52,6752,2703,0,35873,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-13,3345,61,6499,509,0,37286,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-14,6421,46,3622,362,0,80910,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-15,8342,43,4180,1158,0,68281,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-16,7616,38,4633,1399,0,37562,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-17,7418,56,1501,200,0,75183,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-18,9171,37,5862,2276,0,71084,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-19,7727,43,8942,2595,0,42403,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-20,4544,58,10377,865,0,47159,1,1,2,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-21,6739,66,5908,508,0,88102,1,1,2,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-22,10315,71,6486,1247,0,76637,1,1,2,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-23,10165,51,5715,1469,0,77730,1,1,2,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-24,9331,70,6271,1514,0,68786,1,1,2,3
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-25,9152,51,6540,1687,0,71086,1,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-26,7575,46,8453,2163,0,45711,1,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-27,5054,67,7817,701,0,60737,1,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-28,7069,77,3578,418,0,105833,1,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-29,9534,85,4036,862,0,78613,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-11-30,7853,103,3971,1347,0,66794,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-01,15278,90,4191,1357,0,80217,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-02,9359,75,3642,1656,0,66826,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-03,7367,55,5001,2415,0,39228,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-04,3020,74,3186,1325,0,42388,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-05,7049,104,1509,701,0,92618,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-06,9425,91,2151,1597,0,69612,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-07,8523,84,2401,1871,0,59186,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-08,6620,57,2886,2301,0,55387,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-09,5832,68,3569,2918,0,54484,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-10,4913,50,4003,4541,0,30751,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-11,2370,61,3352,2362,0,37345,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-12,4762,101,1508,1121,0,80912,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-13,6783,105,2537,3033,0,59107,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-14,5394,109,2878,3338,0,54509,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-15,4497,113,3388,2408,0,50988,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-16,4021,88,2862,3922,0,48461,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-17,3431,83,3195,6373,0,25705,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-18,1224,54,2069,3329,0,29992,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-19,3683,61,1452,2525,0,67583,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-20,5080,69,2677,5640,0,51197,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-21,3391,41,2586,5657,0,40813,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-22,4679,51,2542,4958,0,44381,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-23,1074,46,1264,2333,0,10385,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-24,383,62,30,22,0,7252,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-25,1221,47,97,141,0,17747,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-26,4243,41,34,42,0,53686,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-27,4455,68,1266,4822,0,41978,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-28,3190,44,2142,4904,0,39988,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-29,2995,37,2103,3935,0,35778,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-30,2660,30,1754,3188,0,27398,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2021-12-31,216,36,723,1097,0,4875,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-01,1328,39,56,132,0,29128,2,3,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-02,3579,48,257,529,0,68309,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-03,3900,36,1622,3896,0,46313,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-04,3269,47,2015,3655,0,42418,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-05,1116,25,2650,3995,0,15167,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-06,3031,37,2027,558,0,42267,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-07,2130,29,3779,4478,0,22865,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-08,855,27,1829,2565,0,32582,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-09,2595,50,859,1469,0,70612,2,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-10,3251,42,2124,3671,0,47342,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-11,2848,47,2219,3254,0,41318,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-12,1888,60,2053,3172,0,37124,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-13,2049,64,2029,2758,0,35626,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-14,3208,48,2691,3987,0,25566,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-15,1015,52,2282,2181,0,29230,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-16,3933,46,1468,855,0,73857,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-17,6183,61,2206,2183,0,52691,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-18,6011,61,2220,2025,0,52435,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-19,7035,57,1793,2301,0,50947,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-20,6478,35,1867,1465,0,50114,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-21,7607,31,2073,2008,0,36470,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-22,3503,32,1039,1127,0,37573,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-23,8120,23,505,266,0,86594,1,2,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-24,13840,27,998,1393,0,74199,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-25,14252,30,1847,1481,0,72040,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-26,14312,24,1523,2454,0,69495,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-27,15118,17,1597,2362,0,71170,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-28,13282,21,1867,2920,0,44472,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-29,7796,13,811,1879,0,44913,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-30,14643,20,245,442,0,102990,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-01-31,20224,27,950,2886,0,82181,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-01,19388,19,637,1766,0,79786,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-02,19533,25,592,1757,0,79257,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-03,19577,17,604,1756,0,73707,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-04,15549,20,793,2019,0,45511,1,1,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-05,9965,15,219,746,0,42594,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-06,19240,22,257,672,0,93590,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-07,20582,19,360,2248,0,77678,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-08,20160,26,331,1548,0,74208,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-09,20051,24,501,1552,0,70526,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-10,19872,17,291,1429,0,68332,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-11,14196,14,591,1918,0,39635,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-12,8552,10,157,586,0,38241,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-13,18896,18,95,339,0,86083,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-14,19955,22,148,634,0,72120,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-15,18443,34,174,1027,0,65493,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-16,17536,22,306,1441,0,63337,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-17,17933,24,195,1097,0,62346,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-18,11912,15,361,2030,0,34734,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-19,6691,12,70,305,0,29241,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-20,13420,27,74,373,0,70886,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-21,19075,35,133,646,0,65155,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-22,15183,24,103,677,0,55257,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-23,12829,37,149,959,0,52013,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-24,12384,38,118,676,0,46627,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-25,8264,40,230,1105,0,24672,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-26,4728,32,29,121,0,21578,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-27,11207,45,68,205,0,58243,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-02-28,12763,37,71,334,0,47794,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-01,11462,44,60,423,0,45087,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-02,11029,20,98,662,0,42610,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-03,9925,32,70,366,0,38565,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-04,6186,24,134,538,0,20253,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-05,3419,17,25,63,0,18462,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-06,9819,46,9,70,0,49086,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-07,11712,36,34,214,0,46432,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-08,12066,31,37,227,0,40121,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-09,9923,30,146,627,0,37026,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-10,9051,34,110,217,0,35049,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-11,7627,37,110,416,0,20354,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-12,3375,32,1,16,0,15013,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-13,9654,29,17,53,0,44765,1,0,2,4
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-14,11528,30,66,164,0,39202,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-15,11000,31,67,173,0,36872,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-16,9782,33,111,370,0,35004,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-17,9386,20,117,223,0,32332,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-18,6833,17,223,240,0,19119,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-19,2840,23,8,17,0,13481,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-20,8937,28,16,27,0,41322,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-21,10387,24,48,94,0,36582,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-22,9649,24,47,95,0,33553,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-23,8104,20,143,255,0,30564,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-24,7279,22,101,201,0,27396,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-25,5560,19,138,149,0,16257,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-26,2778,22,6,15,0,12519,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-27,6557,19,23,37,0,36721,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-28,6790,23,38,66,0,28614,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-29,7334,18,58,68,0,29706,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-30,5754,16,105,189,0,25494,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-03-31,5591,24,81,159,0,24227,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-01,3258,25,137,135,0,11899,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-02,1465,23,6,9,0,9203,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-03,5144,22,12,6,0,30565,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-04,5219,20,18,50,0,24040,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-05,4380,18,63,119,0,21345,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-06,3573,23,64,96,0,20125,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-07,3105,26,56,123,0,18169,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-08,2168,24,91,208,0,9588,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-09,1024,22,1,6,0,7099,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-10,3014,23,10,28,0,25511,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-11,2538,25,13,36,0,18096,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-12,2676,27,159,235,0,17283,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-13,2477,27,78,113,0,16388,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-14,927,24,56,78,0,5248,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-15,798,20,0,0,0,6248,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-16,1263,18,2,5,0,5713,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-17,704,14,1,13,0,6562,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-18,2083,17,6,0,0,23883,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-19,2415,13,24,60,0,18885,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-20,1741,14,53,128,0,14933,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-21,1452,12,12,77,0,13496,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-22,1155,10,81,146,0,7608,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-23,370,13,1,2,0,4650,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-24,1398,10,2,18,0,18400,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-25,1395,11,16,31,0,14630,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-26,1125,6,29,60,0,13305,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-27,926,12,38,88,0,11709,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-28,933,14,34,38,0,11007,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-29,737,12,60,104,0,6540,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-04-30,150,14,1,2,0,2894,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-01,765,7,2,0,0,13324,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-02,746,5,7,19,0,8908,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-03,553,9,20,41,0,7303,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-04,504,9,59,105,0,6363,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-05,489,7,21,41,0,6125,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-06,234,10,54,61,0,2892,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-07,53,6,2,0,0,1734,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-08,349,10,164,274,0,7906,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-09,443,8,12,15,0,5911,1,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-10,350,9,17,30,0,5636,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-11,251,7,31,48,0,5397,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-12,335,10,11,37,0,5210,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-13,179,13,42,91,0,2448,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-14,49,9,0,2,0,1424,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-15,262,12,130,244,0,6096,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-16,253,7,7,10,0,4669,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-17,262,4,10,42,,4154,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-18,214,2,34,55,,4390,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-19,201,2,8,25,,4011,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-20,118,3,40,57,,1625,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-21,38,1,3,0,,1179,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-22,196,2,2,7,,5827,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-23,179,5,8,7,,3860,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-24,172,3,19,23,,3391,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-25,164,2,44,62,,3717,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-26,150,3,18,38,,3275,0,0,0,0
Slovakia,SVK,5450421,49030,111.8,2930419,19470,106119696870,2022-05-27,86,1,30,58,,1215,0,0,0,0
